Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
⻄華⼤飯店,Taipei,343,10633,0.66,4589,32385058,24295513,63248392,3045.72,7057,1/1/2019
⻑榮桂冠酒店(基隆),Others,140,4340,0.74,2533,8174406,4349940,15325889,1883.29,3227,1/1/2019
三德⼤飯店,Taipei,257,7967,0.75,1906,11428418,5283430,18112766,1434.65,5997,1/1/2019
亞士都飯店,Taipei,40,1240,0.33,2440,1012798,0,1012798,816.67,415,1/1/2019
亞都麗緻⼤飯店,Taipei,209,6479,0.6,4041,15743425,15273435,37919852,2429.85,3896,1/1/2019
兄弟大飯店,Taipei,250,7750,0.65,3419,17128883,49027078,71350585,2210.38,5010,1/1/2019
全國⼤飯店,Taichung,178,5518,0.59,2267,7331283,21281130,32551212,1328.69,3234,1/1/2019
六福客棧,Taipei,226,7006,0.69,1365,6584555,6383551,14218405,939.67,4823,1/1/2019
凱撒⼤飯店,Scenery,281,8711,0.85,3441,25485035,10770424,37991771,2925.54,7406,1/1/2019
北投老爺酒店,Taipei,50,1550,0.68,6004,6369744,2872010,10662682,4109.74,1061,1/1/2019
北投麗禧溫泉酒店,Taipei,66,2046,0.74,14369,21884592,10309699,40193798,10696.28,1523,1/1/2019
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.67,4021,9316575,24350575,39902931,2707.74,2317,1/1/2019
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.73,2900,16777747,18290731,37005643,2122.51,5786,1/1/2019
台中港酒店,Taichung,200,6200,0.58,2517,9060858,3002201,13022981,1461.37,3600,1/1/2019
台中福華大飯店,Taichung,155,4805,0.61,2762,8033352,17549113,29085683,1672.11,2909,1/1/2019
台中金典酒店,Taichung,222,6882,0.8,2987,16358344,28262669,56691313,2377.05,5477,1/1/2019
台北W飯店,Taipei,405,12555,0.82,8468,87487377,67696006,175014977,6968.32,10332,1/1/2019
台北中山雅樂軒酒店,Taipei,88,2728,0.82,4174,9316124,555174,10941799,3415.17,2232,1/1/2019
台北凱撒大飯店,Taipei,478,14818,0.84,3423,42549565,28383100,75599523,2871.55,12431,1/1/2019
台北君品大酒店,Taipei,286,8866,0.79,4788,33583467,63084456,101970044,3787.79,7014,1/1/2019
台北君悅酒店,Taipei,850,26350,0.68,6136,109199042,118887789,256404959,4144.25,17796,1/1/2019
台北寒舍喜來登大飯店,Taipei,688,21328,0.74,4911,78030856,134053882,237219195,3658.2,15888,1/1/2019
台北寒舍艾美酒店,Taipei,160,4960,0.82,9050,36969805,75334492,129460951,7453.58,4085,1/1/2019
台北有園飯店,Taipei,56,1736,0.81,2497,3521263,272015,3900813,2028.06,1410,1/1/2019
台北美福⼤飯店,Taipei,146,4526,0.51,6515,14899788,76499933,98404709,3292.03,2287,1/1/2019
台北花園⼤酒店,Taipei,241,7471,0.93,2346,16215930,28505878,48894672,2170.52,6912,1/1/2019
台北華國⼤飯店,Taipei,326,10106,0.74,2813,21047425,21050756,44150940,2082.75,7482,1/1/2019
台北萬豪酒店,Taipei,318,9858,0.81,6590,52757134,103519897,188938852,5351.74,8006,1/1/2019
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.69,2793,30730048,12841805,48650487,1921.03,11002,1/1/2019
台南大員皇冠假日酒店,Others,231,7161,0.48,3079,10551225,19765079,33147691,1473.61,3427,1/1/2019
台南⼤飯店,Others,152,4712,0.57,2129,5692980,14965588,22049350,1208.21,2674,1/1/2019
台東桂⽥喜來登酒店,Others,290,8990,0.35,3154,10061710,10215377,21098349,1119.04,3190,1/1/2019
台糖⻑榮酒店(台南),Others,197,6107,0.8,2674,12987759,24670706,39318458,2126.63,4857,1/1/2019
合尊酒店 S Hotel,Taipei,101,3131,0.81,3979,10067463,5606763,17327700,3215.03,2530,1/1/2019
名都觀光渡假大飯店,Scenery,99,3069,0.44,1252,1693404,2536885,4308103,552.01,1353,1/1/2019
君鴻國際酒店,Kaohsiung,585,18135,0.53,2526,24460377,33896625,70736283,1348.63,9682,1/1/2019
和昇帝景飯店,Others,60,1860,0.41,2608,1969396,9300,1979438,1058.59,755,1/1/2019
國王大飯店,Taipei,97,3007,0.64,1711,3304886,858943,4255097,1099.32,1932,1/1/2019
國聯⼤飯店,Taipei,243,7533,0.57,2184,9310466,1261880,11717531,1236.14,4264,1/1/2019
國賓大飯店,Taipei,422,13082,0.68,3586,32041552,110904217,153490472,2449.24,8935,1/1/2019
圓山大飯店,Taipei,500,15500,0.78,3951,47649568,66780719,126811261,3074.27,12060,1/1/2019
墾丁怡灣渡假酒店,Scenery,175,5425,0.16,2970,2563517,1159770,3776842,472.53,863,1/1/2019
墾丁福華渡假飯店,Scenery,458,14198,0.6,2473,21137463,9775159,32933117,1488.75,8547,1/1/2019
大億麗緻酒店,Others,315,9765,0.68,3082,20502817,36759498,62712935,2099.46,6652,1/1/2019
大板根渡假酒店,Others,95,2945,0.83,4486,10999697,15391228,40831837,3735.04,2452,1/1/2019
天成大飯店,Taipei,225,6975,0.94,3035,19955503,51064293,76558510,2861.09,6575,1/1/2019
太魯閣晶英酒店,Scenery,160,4960,0.59,6762,19724632,7448859,30372263,3976.73,2917,1/1/2019
娜路彎⼤酒店,Others,276,8556,0.69,3380,19809707,13129138,35975584,2315.3,5861,1/1/2019
寒舍艾麗酒店,Taipei,234,7254,0.82,6471,38305964,26908305,71895499,5280.98,5920,1/1/2019
寒軒國際大飯店,Kaohsiung,380,11780,0.66,1980,15367840,21611955,38010931,1304.42,7761,1/1/2019
寶華大飯店,Others,78,2418,0,583,3500,0,5500,1.46,6,1/1/2019
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.79,2204,12442637,27674688,42391895,1737.41,5645,1/1/2019
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.8,2260,13976085,31216482,45878276,1803.03,6183,1/1/2019
山泉大飯店,Others,167,5177,0.61,2023,6345858,254289,6947524,1225.74,3137,1/1/2019
幼獅大飯店,Others,53,1643,0.18,2319,698000,0,721650,424.84,301,1/1/2019
康華⼤飯店,Taipei,215,6665,0.57,2385,9014250,12762226,22871071,1352.3,3779,1/1/2019
悅川酒店,Others,103,3193,0.8,2480,6366423,7683675,14424478,1993.67,2567,1/1/2019
慶泰大飯店,Taipei,150,4650,0.66,2791,8620002,9021292,18147836,1853.5,3088,1/1/2019
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.85,3831,39025384,60438952,111392331,3261.33,10187,1/1/2019
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.79,3109,19609569,46419243,72007548,2461.08,6307,1/1/2019
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.68,2957,13020773,17135565,31315287,2019.04,4403,1/1/2019
日勝生加賀屋國際溫泉飯店,Taipei,90,2790,0.66,7910,14507116,11516335,35764436,5199.24,1834,1/1/2019
⽇⽉⾏館,Scenery,92,2852,0.34,11053,10666145,1696832,12449747,3740.34,965,1/1/2019
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,388,12028,0.53,1673,10583954,9057050,20901659,879.83,6326,1/1/2019
晶英國際⾏館,Kaohsiung,147,4557,0.18,7018,5607746,10537922,19079534,1230.26,799,1/1/2019
晶華酒店,Taipei,538,16678,0.76,5659,71323172,212907208,340092294,4276.51,12604,1/1/2019
東⽅渡假酒店,Scenery,112,3472,0.16,2007,1118074,1280579,2398653,321.92,557,1/1/2019
板橋凱撒大飯店,Others,400,12400,0.46,4001,23015515,17155576,41503921,1856.06,5752,1/1/2019
桃禧航空城酒店,Taoyuan-Hsinchu-Miaoli,187,5797,0.55,2576,8219319,15695322,25133602,1418.09,3191,1/1/2019
樂樂日暉溫泉酒店,Others,0,0,0,0,0,0,0,0,0,1/1/2019
歐華酒店,Taipei,112,3472,0.5,3023,5233213,5310194,11743114,1507.27,1731,1/1/2019
洛碁⼤飯店花華本館,Taipei,112,3472,0.83,1829,5271034,0,5271034,1518.25,2882,1/1/2019
海灣藝術酒店,Taichung,228,7068,0.16,1389,1606962,1414501,3021463,227.38,1157,1/1/2019
涵碧樓⼤飯店,Scenery,96,2976,0.75,14180,31677169,3023698,35046553,10644.93,2234,1/1/2019
漢來⼤飯店,Kaohsiung,535,16585,0.67,3065,34299883,81789249,133397485,2067.96,11190,1/1/2019
澎湖福朋喜來登酒店,Others,331,10261,0.13,2079,2702359,8758535,12817835,263.41,1300,1/1/2019
瑞穗天合國際觀光酒店,Hualien,198,6138,0.16,5649,5400488,3129713,9861841,880.11,956,1/1/2019
瓏⼭林台北中和飯店,Others,126,3906,0.35,2867,3928354,5686797,10837219,1005.46,1370,1/1/2019
知本老爺大酒店,Scenery,182,5642,0.78,3940,17392567,11044735,32602932,3082.26,4414,1/1/2019
碧特弗⼤飯店,Others,54,1674,0.24,2164,874410,127507,1001917,522.17,404,1/1/2019
礁溪老爺大酒店,Scenery,193,5983,0.78,7110,33174780,23312359,68066015,5545.09,4666,1/1/2019
神旺⼤飯店,Taipei,268,8308,0.81,2693,18046184,39770271,62600710,2171.9,6700,1/1/2019
福容大飯店(台北一館),Taipei,120,3720,0.51,3160,6004200,16903106,24987634,1614.13,1900,1/1/2019
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.54,2956,7428024,6054945,13572515,1608.36,2513,1/1/2019
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.86,1879,9098565,5100488,14827938,1612.56,4842,1/1/2019
福容大飯店(淡水漁人碼頭),Others,198,6138,0.34,4128,8504148,17404341,27601069,1385.36,2060,1/1/2019
福容大飯店(福隆),Scenery,174,5394,0.15,3757,3103290,3114512,6330322,575.2,826,1/1/2019
福容大飯店(高雄),Kaohsiung,250,7750,0.59,1967,8949190,8826472,17778060,1154.83,4550,1/1/2019
福華大飯店,Taipei,606,18786,0.5,3888,36630000,53403000,108355000,1949.83,9422,1/1/2019
第一⼤飯店,Taipei,176,5456,0.6,1582,5179945,2823546,27495718,949.36,3274,1/1/2019
綠舞國際觀光飯店,Others,105,3255,0.23,5195,3859683,2575673,7697731,1186.02,743,1/1/2019
美侖⼤飯店,Hualien,343,10633,0.57,1965,11987558,9789172,22284687,1127.71,6102,1/1/2019
美麗信花園酒店,Taipei,203,6293,0.78,2174,10700823,6040470,22592257,1700.29,4922,1/1/2019
美麗春天⼤飯店,Others,34,1054,0.24,2166,556703,169022,725725,528.07,257,1/1/2019
義大皇家酒店,Kaohsiung,656,20336,0.52,2838,30221862,28932153,62934921,1486.26,10649,1/1/2019
義華酒店,Taipei,149,4619,0.2,4806,4373460,159789,8506744,946.78,910,1/1/2019
老爺大酒店,Taipei,202,6262,0.92,4744,27302900,42592191,77309540,4359.74,5755,1/1/2019
耐斯王⼦⼤飯店,Others,245,7595,0.57,2230,9707532,16255878,27335990,1278.46,4354,1/1/2019
花蓮亞士都飯店,Hualien,167,5177,0.38,1088,2121095,531544,2682639,409.63,1949,1/1/2019
花蓮翰品酒店,Hualien,197,6107,0.64,2202,8586366,12161583,21812823,1405.76,3899,1/1/2019
華園大飯店,Kaohsiung,269,8339,0.41,1451,4939438,4522777,9783253,592.15,3403,1/1/2019
華泰王子大飯店,Taipei,206,6386,0.68,2824,12230583,15831900,31645486,1915.24,4331,1/1/2019
華王大飯店,Kaohsiung,297,9207,0.34,1389,4401376,3462012,8163524,477.95,3168,1/1/2019
蘭城晶英酒店,Others,193,5983,0.55,8433,27947033,25596242,59975347,4671.04,3314,1/1/2019
裕元花園酒店,Taichung,149,4619,0.81,3215,12072386,33325514,50518071,2613.47,3755,1/1/2019
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.29,3831,13008461,5158997,19839967,1092.98,3396,1/1/2019
豪景⼤酒店,Taipei,209,6479,0.62,2029,8156069,2352273,10798477,1258.99,4020,1/1/2019
趣淘漫旅,Scenery,198,6138,0.48,2375,7001249,4056697,12495472,1140.71,2948,1/1/2019
遠百企業觀光旅館,Others,40,1240,0.06,1006,72400,0,72400,58.45,72,1/1/2019
遠雄悅來大飯店,Hualien,381,11811,0.3,3185,11388145,9913363,25326554,964.1,3575,1/1/2019
鈺通⼤飯店,Others,120,3720,0.2,1557,1178881,6570881,7758737,316.85,757,1/1/2019
長榮桂冠酒店(台中),Taichung,354,10974,0.79,2352,20454370,38703192,65314212,1863.96,8697,1/1/2019
長榮鳳凰酒店(礁溪),Others,231,7161,0.78,5740,32039266,25618429,66856826,4474.33,5582,1/1/2019
阿里山賓館,Scenery,35,1085,0.34,5477,2015446,0,2015446,1857.8,368,1/1/2019
阿里山賓館(新館),Scenery,102,3162,0.57,5455,9840118,5654286,15885907,3112.08,1804,1/1/2019
陸島酒店,Others,47,1457,0.13,1713,335725,27040,390773,230.4,196,1/1/2019
陽明⼭中國麗緻⼤飯店,Scenery,47,1457,0.45,4737,3102646,1884899,7196229,2129.76,655,1/1/2019
雲品溫泉酒店⽇⽉潭,Scenery,211,6541,0.8,7415,38749758,24085698,66796599,5924.59,5226,1/1/2019
首都大飯店,Taipei,129,3999,0.4,4640,7493813,3393396,11031770,1874.1,1615,1/1/2019
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.73,6085,57452160,70497048,145752253,4412.84,9442,1/1/2019
香格里拉台南遠東國際大飯店,Others,333,10323,0.63,3602,23505124,31885650,62271375,2277.18,6526,1/1/2019
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.55,2052,6652342,3393372,10291876,1123.47,3242,1/1/2019
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.82,2068,23845370,44144277,70138340,1697.62,11528,1/1/2019
高雄圓山大飯店,Scenery,107,3317,0.57,2364,4448150,10991263,16321907,1341.33,1882,1/1/2019
⾼雄福華⼤飯店,Kaohsiung,271,8401,0.82,2270,15667377,26933808,46004923,1865.26,6903,1/1/2019
麒麟⼤飯店,Others,167,5177,0.27,3311,4575503,1556864,6253428,883.71,1382,1/1/2019
麗尊⼤酒店,Kaohsiung,198,6138,0.64,2195,8636135,21249217,31594009,1407.21,3935,1/1/2019
龍⾕⼤飯店,Scenery,186,5766,0.34,2198,4253802,628484,5200076,737.65,1935,1/1/2019
⻄華⼤飯店,Taipei,343,9604,0.69,4190,27600113,19313097,51328405,2873.92,6587,2/1/2019
⻑榮桂冠酒店(基隆),Others,140,3920,0.65,3547,9027928,5806689,17990586,2302.71,2545,2/1/2019
三德⼤飯店,Taipei,258,7224,0.57,2198,9085066,5960519,16289744,1257.92,4134,2/1/2019
亞士都飯店,Taipei,40,1120,0.38,2523,1087607,0,1087607,970.85,431,2/1/2019
亞都麗緻⼤飯店,Taipei,209,5852,0.61,4229,15148977,13604750,33656152,2588.57,3582,2/1/2019
兄弟大飯店,Taipei,250,7000,0.66,3423,15706468,55194738,76822851,2244.12,4589,2/1/2019
全國⼤飯店,Taichung,178,4984,0.46,2784,6381364,17936859,27250111,1280.36,2292,2/1/2019
六福客棧,Taipei,226,6328,0.76,1435,6871066,8159921,15706219,1085.72,4788,2/1/2019
凱撒⼤飯店,Scenery,281,7868,0.95,5030,37776244,12795959,52684201,4801.14,7510,2/1/2019
北投老爺酒店,Taipei,50,1400,0.68,6978,6607765,3025571,10979085,4719.92,947,2/1/2019
北投麗禧溫泉酒店,Taipei,66,1848,0.79,15706,22852417,10491240,41302965,12365.33,1455,2/1/2019
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3108,0.66,5566,11332849,14148674,30219651,3646.29,2036,2/1/2019
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7140,0.75,3058,16396241,15112959,33393281,2295.95,5361,2/1/2019
台中港酒店,Taichung,200,5600,0.54,3072,9293251,2314686,12590178,1659.49,3025,2/1/2019
台中福華大飯店,Taichung,155,4340,0.56,3542,8575442,13734689,25173656,1975.73,2421,2/1/2019
台中金典酒店,Taichung,222,6216,0.73,3561,16082545,21135979,49813987,2587.07,4516,2/1/2019
台北W飯店,Taipei,405,11340,0.69,8770,69110599,40223633,125456712,6094.27,7880,2/1/2019
台北中山雅樂軒酒店,Taipei,88,2464,0.69,4086,6937992,537080,8324017,2815.66,1698,2/1/2019
台北凱撒大飯店,Taipei,478,13384,0.87,3545,41406394,22609524,68799740,3093.37,11679,2/1/2019
台北君品大酒店,Taipei,286,8008,0.79,4925,31211666,50352692,85644142,3898.14,6338,2/1/2019
台北君悅酒店,Taipei,850,23800,0.64,5900,89621179,88011793,200654919,3765.38,15190,2/1/2019
台北寒舍喜來登大飯店,Taipei,688,19264,0.74,4682,66709242,107920891,195487130,3463.28,14249,2/1/2019
台北寒舍艾美酒店,Taipei,160,4480,0.77,8797,30339491,55916262,101162271,6772.81,3449,2/1/2019
台北有園飯店,Taipei,56,1568,0.79,2601,3201268,296029,3544353,2042.05,1231,2/1/2019
台北美福⼤飯店,Taipei,146,4088,0.55,6498,14535043,51027946,70483231,3555.71,2237,2/1/2019
台北花園⼤酒店,Taipei,241,6748,0.93,2428,15236822,22113461,40740489,2257.8,6275,2/1/2019
台北華國⼤飯店,Taipei,326,9128,0.8,2673,19490615,11199940,34808587,2135.73,7293,2/1/2019
台北萬豪酒店,Taipei,318,8904,0.69,5309,32452471,55729987,108448706,3644.63,6113,2/1/2019
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,14448,0.66,2725,25892680,10194250,40526069,1792.23,9502,2/1/2019
台南大員皇冠假日酒店,Others,231,6468,0.55,4213,14975438,14629668,32410434,2315.46,3555,2/1/2019
台南⼤飯店,Others,152,4256,0.59,2626,6622201,12606257,20563127,1556.17,2522,2/1/2019
台東桂⽥喜來登酒店,Others,290,8120,0.42,4718,15980744,10835712,27651014,1967.88,3387,2/1/2019
台糖⻑榮酒店(台南),Others,197,5516,0.79,3407,14813614,20952735,37500808,2685.74,4348,2/1/2019
合尊酒店 S Hotel,Taipei,101,2828,0.73,3940,8162767,3448311,12842486,2886.84,2072,2/1/2019
名都觀光渡假大飯店,Scenery,99,2772,0.56,1305,2023713,2935911,5026740,730.15,1551,2/1/2019
君鴻國際酒店,Kaohsiung,585,16380,0.64,2820,29666713,24152246,64773760,1811,10520,2/1/2019
和昇帝景飯店,Others,60,1680,0.46,2542,1960237,3000,1963237,1166.52,771,2/1/2019
國王大飯店,Taipei,97,2716,0.7,1498,2848304,808237,3742937,1049.05,1902,2/1/2019
國聯⼤飯店,Taipei,243,6804,0.52,2264,8065985,1584030,10676735,1185.66,3563,2/1/2019
國賓大飯店,Taipei,422,11816,0.7,3460,28776666,86621613,123207387,2435.84,8318,2/1/2019
圓山大飯店,Taipei,500,14000,0.84,4271,50389369,57980978,117971425,3598.74,11797,2/1/2019
墾丁怡灣渡假酒店,Scenery,175,4900,0.26,4390,5641774,920837,6724868,1151.06,1285,2/1/2019
墾丁福華渡假飯店,Scenery,458,12824,0.68,3829,33325067,9759382,45938393,2598.74,8704,2/1/2019
大億麗緻酒店,Others,315,8820,0.65,4310,24671427,27137871,56509887,2797.19,5724,2/1/2019
大板根渡假酒店,Others,95,2660,0.87,5605,12992702,14919393,43773989,4884.2,2318,2/1/2019
天成大飯店,Taipei,225,6300,0.97,3070,18705057,27406148,48928139,2968.69,6092,2/1/2019
太魯閣晶英酒店,Scenery,160,4480,0.63,8481,24103820,7836731,35510674,5380.35,2842,2/1/2019
娜路彎⼤酒店,Others,276,7728,0.56,5590,24321330,12605468,41256107,3147.17,4351,2/1/2019
寒舍艾麗酒店,Taipei,234,6552,0.78,6386,32784291,19871379,58073536,5004.07,5134,2/1/2019
寒軒國際大飯店,Kaohsiung,380,10640,0.73,2405,18749025,21061241,40940265,1762.14,7796,2/1/2019
寶華大飯店,Others,78,2184,0,3650,7300,0,9300,3.28,2,2/1/2019
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,6468,0.82,2236,11854154,11726935,25176541,1832.63,5301,2/1/2019
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7000,0.77,2175,11690899,22595589,35100584,1669.75,5374,2/1/2019
