Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.75,2072.48,9187304,6758951,16301042,1551.65,4433,10/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.64,2352.45,21023813,38041805,60611964,1497.1,8937,10/1/2020
高雄圓山大飯店,Scenery,107,3317,0.58,2628.68,5052327,13423567,19760874,1523.16,1922,10/1/2020
高雄福華大飯店,Kaohsiung,271,8401,0.59,2478.07,12328407,21926552,37263587,1467.49,4975,10/1/2020
麒麟⼤飯店,Others,167,5177,0.58,3712.82,11131049,3347856,14713017,2150.1,2998,10/1/2020
麗尊⼤酒店,Kaohsiung,188,5828,0.51,2326,6859374,12313496,19927437,1176.97,2949,10/1/2020
龍谷大飯店,Scenery,189,5859,0.39,1979.44,4467601,1368300,6350982,762.52,2257,10/1/2020
⻄華⼤飯店,Taipei,343,10290,0.23,2598.84,6091682,12497104,20728064,592,2344,11/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10620,0.49,2202.58,11561358,21198699,37633431,1088.64,5249,11/1/2020
⻑榮桂冠酒店(基隆),Others,140,4200,0.78,2413.68,7933766,5535902,15828259,1888.99,3287,11/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,6930,0.64,5991.01,26654000,17827395,52270188,3846.18,4449,11/1/2020
三德大飯店,Taipei,287,8610,0.08,3436.55,2484628,403799,3763588,288.57,723,11/1/2020
亞⼠都飯店,Taipei,40,1200,0.09,2368.32,260515,0,260515,217.1,110,11/1/2020
亞都麗緻⼤飯店,Taipei,209,6270,0.22,2646.77,3583733,12697749,20859641,571.57,1354,11/1/2020
兄弟⼤飯店,Taipei,250,7500,0.4,1838.17,5512680,34046177,43828762,735.02,2999,11/1/2020
全國⼤飯店,Taichung,178,5340,0.43,2002.33,4611367,9962577,16885010,863.55,2303,11/1/2020
六福客棧,Taipei,230,6900,0.17,763.69,919478,0,1098764,133.26,1204,11/1/2020
凱撒⼤飯店,Scenery,281,8430,0.92,4579.55,35523562,8003624,45622249,4213.95,7757,11/1/2020
北投老爺酒店,Taipei,50,1500,0.62,4842.91,4537807,4079862,10505948,3025.2,937,11/1/2020
北投麗禧溫泉酒店,Taipei,66,1980,0.75,13172.46,19482071,10022156,38170415,9839.43,1479,11/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3330,0.52,2740.82,4785470,13830234,22286186,1437.08,1746,11/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.67,2322.79,11855517,16227432,29062287,1549.74,5104,11/1/2020
台中港酒店,Taichung,200,6000,0.7,2543.06,10731699,2088642,13592775,1788.62,4220,11/1/2020
台中福華⼤飯店,Taichung,155,4650,0.65,2473.46,7497061,10674708,20573246,1612.27,3031,11/1/2020
台中金典酒店,Taichung,222,6660,0.6,2609.5,10492796,16612078,37039371,1575.49,4021,11/1/2020
台北W飯店,Taipei,405,12150,0.33,5587.21,22192414,41219316,70952102,1826.54,3972,11/1/2020
台北中山雅樂軒酒店,Taipei,88,2640,0.58,2193.64,3367240,645757,4483984,1275.47,1535,11/1/2020
台北凱撒⼤飯店,Taipei,478,14340,0.43,2054.79,12558892,16879465,33777786,875.79,6112,11/1/2020
台北君品大酒店,Taipei,286,8580,0.3,2632.44,6839083,56921388,68828458,797.1,2598,11/1/2020
台北君悅酒店,Taipei,850,25500,0.23,4065.5,24193769,83107576,122698270,948.78,5951,11/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,20640,0.3,3078.88,19230690,93681698,127319406,931.72,6246,11/1/2020
台北寒舍艾美酒店,Taipei,160,4800,0.29,6499.29,9001519,62657541,78143913,1875.32,1385,11/1/2020
台北有園飯店,Taipei,56,1680,0.39,212.75,137860,0,837795,82.06,648,11/1/2020
台北美福大飯店,Taipei,146,4380,0.31,4819.99,6482888,52933538,63880458,1480.11,1345,11/1/2020
台北花園⼤酒店,Taipei,241,7230,0.38,1295.84,3557079,18958918,24792384,491.99,2745,11/1/2020
台北華國大飯店,Taipei,326,9780,0.31,3002.65,9016952,6832720,16630673,921.98,3003,11/1/2020
台北萬豪酒店,Taipei,318,9540,0.39,4164.69,15463480,64150209,100705504,1620.91,3713,11/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0.34,3542.99,18806211,11706049,34219595,1214.87,5308,11/1/2020
台南⼤員皇冠假⽇酒店,Others,231,6930,0.73,3292.29,16655680,17378730,37378383,2403.42,5059,11/1/2020
台南⼤飯店,Others,152,4560,0.52,1947.07,4610662,8513068,14263017,1011.11,2368,11/1/2020
台東桂⽥喜來登酒店,Others,290,8700,0.66,2635.77,15021255,19161135,36722848,1726.58,5699,11/1/2020
台糖⻑榮酒店(台南),Others,197,5910,0.71,2328.3,9720670,21151032,32424897,1644.78,4175,11/1/2020
合尊酒店 S Hotel,Taipei,101,3030,0.56,3556.54,5989219,2368643,9195765,1976.64,1684,11/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3840,0.47,4857.67,8836106,17274246,34308175,2301.07,1819,11/1/2020
名都觀光渡假大飯店,Scenery,97,2910,0.16,2092.1,968644,1782850,2813113,332.87,463,11/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6540,0.68,4312.59,19070252,20239959,42720102,2915.94,4422,11/1/2020
國王大飯店,Taipei,97,2910,0.05,1662.77,242764,170653,457399,83.42,146,11/1/2020
國聯大飯店,Taipei,243,7290,0.34,1337.49,3345065,422920,4162654,458.86,2501,11/1/2020
國賓⼤飯店,Taipei,422,12660,0.14,2140.71,3857566,66699663,76356047,304.71,1802,11/1/2020
圓山大飯店,Taipei,470,14100,0.51,2701.76,19344590,51378861,84940511,1371.96,7160,11/1/2020
墾丁怡灣渡假酒店,Scenery,234,7020,0.28,2399.41,4786829,282630,5222467,681.88,1995,11/1/2020
墾丁福華渡假飯店,Scenery,458,13740,0.5,2686,18632790,8858431,28718176,1356.1,6937,11/1/2020
⼤板根渡假酒店,Others,95,2850,0.89,4905,12375322,15971507,46380627,4342.22,2523,11/1/2020
天成⼤飯店,Taipei,225,6750,0.57,1533.2,5858353,18929883,26720126,867.9,3821,11/1/2020
太魯閣晶英酒店,Scenery,160,4800,0.87,8457.53,35386303,10625434,50919990,7372.15,4184,11/1/2020
娜路彎⼤酒店,Others,276,8280,0.68,3503.18,19607272,13151416,37099719,2368.03,5597,11/1/2020
寒舍艾麗酒店,Taipei,235,7050,0.15,5607.79,6033987,12756669,20807727,855.88,1076,11/1/2020
寒軒國際大飯店,Kaohsiung,380,11400,0.45,1771.78,9023692,13403644,23459631,791.55,5093,11/1/2020
寶華⼤飯店,Others,78,2340,0.07,1225.2,193582,0,195582,82.73,158,11/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0.24,3408.55,5566170,6610851,12669470,803.2,1633,11/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.26,2049.35,3922460,22214588,26267070,522.99,1914,11/1/2020
⼭泉⼤飯店,Others,146,4380,0.8,1889.56,6613445,1011226,8025969,1509.92,3500,11/1/2020
幼獅⼤飯店,Others,55,1650,0.17,1362.95,378900,0,404500,229.64,278,11/1/2020
康華大飯店,Taipei,215,6450,0.09,1748.58,1043901,6500324,8056679,161.85,597,11/1/2020
悅川酒店,Others,103,3090,0.71,3556.99,7804033,5907101,13711134,2525.58,2194,11/1/2020
慶泰大飯店,Taipei,150,4500,0.17,1514.84,1125528,2559755,3962710,250.12,743,11/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.46,2923.46,15584985,33053777,54745126,1345.85,5331,11/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.43,2683.49,8930664,32264335,44774598,1158.32,3328,11/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6240,0.45,2456.86,6859541,10281812,17820583,1099.29,2792,11/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2700,0.58,8600.14,13450616,10798333,31170760,4981.71,1564,11/1/2020
日月行館,Scenery,92,2760,0.34,14446.06,13680423,332906,14275334,4956.67,947,11/1/2020
晶英國際⾏館,Kaohsiung,147,4410,0.4,6449.53,11435025,15684259,30370641,2592.98,1773,11/1/2020
晶華酒店,Taipei,538,16140,0.39,3843.74,24131024,124209796,165342733,1495.11,6278,11/1/2020
板橋凱撒⼤飯店,Others,400,12000,0.47,3487.26,19594930,9711975,29317653,1632.91,5619,11/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5700,0.34,1997.63,3817462,8890051,13927260,669.73,1911,11/1/2020
樂樂⽇暉溫泉酒店,Others,48,1440,0.29,2493.61,1034849,0,1034849,718.65,415,11/1/2020
歐華酒店,Taipei,112,3360,0.12,2717.7,1138718,4664726,6428947,338.9,419,11/1/2020
海灣藝術酒店,Taichung,226,6780,0.36,2269.43,5532859,1097100,6735819,816.06,2438,11/1/2020
涵碧樓⼤飯店,Scenery,96,2880,0.86,15218.82,37620918,8811600,51974799,13062.82,2472,11/1/2020
漢來⼤飯店,Kaohsiung,535,16050,0.62,2561.16,25396475,68075319,107874757,1582.33,9916,11/1/2020
澎湖福朋喜來登酒店,Others,331,9930,0.43,2145.21,9166473,13241753,25002515,923.11,4273,11/1/2020
瑞穗天合國際觀光酒店,Hualien,198,5940,0.84,7698.85,38347976,17672866,64664667,6455.89,4981,11/1/2020
瓏山林台北中和飯店,Others,126,3780,0.16,1980.83,1218208,3019968,4864010,322.28,615,11/1/2020
知本老爺⼤酒店,Scenery,182,5460,0.95,4486.67,23299268,11527181,39619867,4267.27,5193,11/1/2020
碧特弗⼤飯店,Others,54,1620,0.11,2697.2,498982,117764,616746,308.01,185,11/1/2020
礁溪老爺大酒店,Scenery,197,5910,0.78,7874.6,36168028,20448686,68213916,6119.8,4593,11/1/2020
神旺大飯店,Taipei,268,8040,0.03,3059.39,718957,19992085,21880402,89.42,235,11/1/2020
福容大飯店(台北一館),Taipei,120,3600,0.17,2498.51,1489110,6822930,9030013,413.64,596,11/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4470,0.45,2409.9,4814979,1624315,6472487,1077.18,1998,11/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5460,0.31,2048.91,3472908,3705876,7535646,636.06,1695,11/1/2020
福容大飯店(淡水漁人碼頭),Others,198,5940,0.4,4479.74,10679708,12123870,24293497,1797.93,2384,11/1/2020
福容大飯店(福隆),Scenery,174,5220,0.31,3823.52,6236155,5867368,12253093,1194.67,1631,11/1/2020
福容大飯店(高雄),Kaohsiung,250,7500,0.54,1855.02,7518387,3494801,11028291,1002.45,4053,11/1/2020
福華⼤飯店,Taipei,606,18180,0.19,2468.81,8668000,28894000,51026000,476.79,3511,11/1/2020
第一⼤飯店,Taipei,176,5280,0.15,1184.91,928969,2920962,23305071,175.94,784,11/1/2020
綠舞國際觀光飯店,Others,104,3120,0.58,4713.66,8588281,4763993,15006893,2752.65,1822,11/1/2020
美侖大飯店,Hualien,343,10290,0.27,2432.87,6746343,2121244,9281085,655.62,2773,11/1/2020
美麗信花園酒店,Taipei,203,6090,0.28,1296.41,2193531,2002793,6348373,360.19,1692,11/1/2020
美麗春天大飯店,Others,34,1020,0.12,2697.8,321038,96355,417393,314.74,119,11/1/2020
義大皇家酒店,Kaohsiung,656,19680,0.38,2830.57,21285871,16514280,40484928,1081.6,7520,11/1/2020
義華酒店,Taipei,149,4470,0.16,3064,2255104,108881,3781286,504.5,736,11/1/2020
老爺大酒店,Taipei,202,6060,0.43,2355.76,6193292,20601494,31071423,1022,2629,11/1/2020
耐斯王子大飯店,Others,245,7350,0.47,2133.16,7321004,10830588,19013433,996.05,3432,11/1/2020
花蓮亞士都飯店,Hualien,167,5010,0.38,1163.41,2200000,1000000,3219191,439.12,1891,11/1/2020
花蓮翰品酒店,Hualien,197,5910,0.79,2405.97,11182927,10060032,21948793,1892.2,4648,11/1/2020
華園⼤飯店,Kaohsiung,269,8070,0.45,1324.87,4814575,2643491,7792072,596.6,3634,11/1/2020
華泰王子大飯店,Taipei,202,6060,0.2,1550.1,1883373,8170477,12228316,310.79,1215,11/1/2020
蘭城晶英酒店,Others,193,5790,0.83,8910.07,42901971,42681163,96032891,7409.67,4815,11/1/2020
裕元花園酒店,Taichung,149,4470,0.68,2888.88,8735972,24365169,37510836,1954.36,3024,11/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.12,2922.92,3896247,3461064,7970708,338.22,1333,11/1/2020
豪景大酒店,Taipei,209,6270,0.06,1646.73,645519,374120,1306938,102.95,392,11/1/2020
趣淘漫旅,Scenery,198,5940,0.69,2776.97,11316160,3776923,16607247,1905.08,4075,11/1/2020
遠百企業觀光旅館,Others,40,1200,0.04,1019.05,42800,0,42800,35.67,42,11/1/2020
遠雄悅來大飯店,Hualien,381,11430,0.85,3011.27,29221358,17940081,54767465,2556.55,9704,11/1/2020
鈺通大飯店,Others,120,3600,0.38,1771.77,2432642,5509322,7959413,675.73,1373,11/1/2020
阿⾥⼭賓館,Scenery,35,1050,0.52,5199.97,2839181,0,2839181,2703.98,546,11/1/2020
阿里山賓館(新館),Scenery,104,3120,0.88,5027.89,13861882,8558647,22900866,4442.91,2757,11/1/2020
陸島酒店,Others,47,1410,0.4,1553.01,868130,87440,958820,615.7,559,11/1/2020
陽明山中國麗緻大飯店,Scenery,47,1410,0.42,3876.27,2271497,2061290,6491336,1610.99,586,11/1/2020
雲品溫泉酒店日月潭,Scenery,211,6330,0.94,8749.83,51930238,26864751,84619958,8203.83,5935,11/1/2020
⾸都⼤飯店,Taipei,129,3870,0,,0,447851,1082227,,0,11/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,12600,0.19,4858.85,11607793,40988992,62179549,921.25,2389,11/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,9930,0.6,3509.71,21068787,25765974,52678726,2121.73,6003,11/1/2020
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.54,2068.52,6433083,3927052,10752314,1122.7,3110,11/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,13590,0.63,2091.63,17992203,34789420,54272679,1323.93,8602,11/1/2020
高雄圓山大飯店,Scenery,107,3210,0.46,2455.34,3626537,13142984,18015374,1129.76,1477,11/1/2020
高雄福華大飯店,Kaohsiung,271,8130,0.6,2114.8,10254671,20805441,34235086,1261.34,4849,11/1/2020
麒麟⼤飯店,Others,167,5010,0.5,3642.04,9210722,2405926,11864570,1838.47,2529,11/1/2020
麗尊⼤酒店,Kaohsiung,188,5640,0.51,2036,5879968,12186717,18799326,1042.55,2888,11/1/2020
龍谷大飯店,Scenery,189,5670,0.34,1804.74,3524648,1374804,5410452,621.63,1953,11/1/2020
⻄華⼤飯店,Taipei,343,10633,0.26,3278.96,9085988,19353585,31404625,854.51,2771,12/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10974,0.57,2169.59,13477498,23713410,41725011,1228.13,6212,12/1/2020
⻑榮桂冠酒店(基隆),Others,140,4340,0.74,2493.23,8060600,5564344,15596191,1857.28,3233,12/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.66,6060.7,28782245,20595982,58453479,4019.31,4749,12/1/2020
三德大飯店,Taipei,287,8897,0.2,2873.98,5184668,974186,7288745,582.74,1804,12/1/2020
亞都麗緻⼤飯店,Taipei,209,6479,0.31,2838.02,5755512,17191756,27909037,888.33,2028,12/1/2020
兄弟⼤飯店,Taipei,250,7750,0.57,1921.49,8456457,39813908,53105435,1091.16,4401,12/1/2020
全國⼤飯店,Taichung,178,5518,0.45,2098.73,5213234,12194016,19578790,944.77,2484,12/1/2020
六福客棧,Taipei,230,7130,0.25,990.85,1795420,0,1974706,251.81,1812,12/1/2020
凱撒⼤飯店,Scenery,281,8711,0.85,4472.42,33051155,7537674,42775490,3794.19,7390,12/1/2020
北投老爺酒店,Taipei,50,1550,0.66,6179.39,6309153,4328271,12969745,4070.42,1021,12/1/2020
北投麗禧溫泉酒店,Taipei,66,2046,0.82,14085.1,23564372,10261057,44406133,11517.29,1673,12/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.55,3025.71,5715573,17188357,27289300,1661.02,1889,12/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.65,2604.17,13359368,18483053,32848743,1689.99,5130,12/1/2020
台中港酒店,Taichung,200,6200,0.54,2749.38,9224173,1787023,13255159,1487.77,3355,12/1/2020
台中福華⼤飯店,Taichung,155,4805,0.6,2648.21,7679820,14473538,24803987,1598.3,2900,12/1/2020
台中金典酒店,Taichung,222,6882,0.58,2763.32,11069860,18892092,40410379,1608.52,4006,12/1/2020
台北W飯店,Taipei,405,12555,0.42,6817.36,35968369,46898960,93321276,2864.86,5276,12/1/2020
台北中山雅樂軒酒店,Taipei,88,2728,0.67,2331.79,4248515,1062087,5897536,1557.37,1822,12/1/2020
台北凱撒⼤飯店,Taipei,478,14818,0.52,2203.36,17082628,24728088,46499103,1152.83,7753,12/1/2020
台北君品大酒店,Taipei,286,8866,0.36,3234.55,10444353,57044732,71927304,1178.02,3229,12/1/2020
台北君悅酒店,Taipei,850,26350,0.35,5098.12,47193314,106571130,173492421,1791.02,9257,12/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,21328,0.38,3203.03,26143110,113942331,157051512,1225.76,8162,12/1/2020
台北寒舍艾美酒店,Taipei,160,4960,0.35,7992.74,14067223,72487139,95273565,2836.13,1760,12/1/2020
台北有園飯店,Taipei,56,1736,0.4,2469.5,1701485,0,2357377,980.12,689,12/1/2020
台北美福大飯店,Taipei,146,4526,0.36,5432.77,8882580,76068705,91549037,1962.57,1635,12/1/2020
台北花園⼤酒店,Taipei,241,7471,0.41,1491.78,4546940,24243387,31521061,608.61,3048,12/1/2020
台北華國大飯店,Taipei,326,10106,0.15,3732.97,5789829,7621243,14250711,572.91,1551,12/1/2020
台北萬豪酒店,Taipei,318,9858,0.5,4352.23,21513064,89150216,140128120,2182.29,4943,12/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0,563387.32,17465007,14426611,35297821,1091.84,31,12/1/2020
台南⼤員皇冠假⽇酒店,Others,231,7161,0.7,3371.65,16834665,20881002,41543030,2350.88,4993,12/1/2020
台南⼤飯店,Others,152,4712,0.5,2038.42,4755626,8216240,14215333,1009.26,2333,12/1/2020
台東桂⽥喜來登酒店,Others,290,8990,0.64,2549.72,14665980,20538332,39193744,1631.37,5752,12/1/2020
台糖⻑榮酒店(台南),Others,197,6107,0.65,2455.39,9792104,25258503,36778180,1603.42,3988,12/1/2020
合尊酒店 S Hotel,Taipei,101,3131,0.6,3481.19,6575970,2024906,9483087,2100.28,1889,12/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.46,5120.75,9248074,17475585,34527926,2330.66,1806,12/1/2020
名都觀光渡假大飯店,Scenery,97,3007,0.13,2310.89,901248,2079429,3079713,299.72,390,12/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.62,5298.07,22183037,23080545,45464293,3282.49,4187,12/1/2020
國王大飯店,Taipei,97,3007,0.11,1297,442277,216438,703415,147.08,341,12/1/2020
國聯大飯店,Taipei,243,7533,0.41,1525.05,4729189,598131,5875471,627.8,3101,12/1/2020
國賓⼤飯店,Taipei,422,13082,0.25,2196.01,7046997,78662052,91929262,538.68,3209,12/1/2020
圓山大飯店,Taipei,466,14446,0.78,2810.33,31624660,59805506,106632109,2189.16,11253,12/1/2020
墾丁怡灣渡假酒店,Scenery,234,7254,0.28,2403.03,4926211,906006,5963807,679.1,2050,12/1/2020
墾丁福華渡假飯店,Scenery,458,14198,0.4,2769.58,15592736,6785759,23116958,1098.23,5630,12/1/2020
⼤板根渡假酒店,Others,95,2945,0.99,6815.01,19838490,16198692,58043350,6736.33,2911,12/1/2020
天成⼤飯店,Taipei,225,6975,0.58,1738.58,7093426,28078578,38144306,1016.98,4080,12/1/2020
太魯閣晶英酒店,Scenery,160,4960,0.85,8827.67,37367514,10962941,54004305,7533.77,4233,12/1/2020
娜路彎⼤酒店,Others,276,8556,0.51,3955.61,17238550,9749403,27791732,2014.79,4358,12/1/2020
寒舍艾麗酒店,Taipei,235,7285,0.34,5196.29,12881612,16905526,32642700,1768.24,2479,12/1/2020
寒軒國際大飯店,Kaohsiung,380,11780,0.43,1994.07,10179718,15417114,26546323,864.15,5105,12/1/2020
寶華⼤飯店,Others,78,2418,0.04,1281.28,114034,0,116034,47.16,89,12/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.23,3588.02,5938181,11460758,18441942,829.24,1655,12/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.29,2242.37,4980300,25742317,31045939,642.62,2221,12/1/2020
⼭泉⼤飯店,Others,146,4526,0.78,1907.28,6768944,1002967,8180959,1495.57,3549,12/1/2020
幼獅⼤飯店,Others,55,1705,0.11,1951.85,368900,0,387880,216.36,189,12/1/2020
康華大飯店,Taipei,215,6665,0.2,2024.89,2731574,7840306,11260359,409.84,1349,12/1/2020
悅川酒店,Others,103,3193,0.64,4037.49,8220339,5788168,14008507,2574.49,2036,12/1/2020
慶泰大飯店,Taipei,150,4650,0.27,2052.86,2557863,2830441,5840440,550.08,1246,12/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.46,2852.63,15854898,37716337,60856545,1325,5558,12/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.44,2699.52,9370049,39059909,52235858,1176.11,3471,12/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.48,2519.81,7844179,14053156,22900097,1216.53,3113,12/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.74,8959.11,18410973,15557432,44615403,6598.92,2055,12/1/2020
日月行館,Scenery,92,2852,0.29,13638.61,11360963,6232060,18014774,3983.51,833,12/1/2020
晶英國際⾏館,Kaohsiung,147,4557,0.45,7447.01,15348287,18853625,37376043,3368.07,2061,12/1/2020
晶華酒店,Taipei,538,16678,0.58,3717.15,36160449,147591074,204925670,2168.15,9728,12/1/2020
板橋凱撒⼤飯店,Others,400,12400,0.71,3968.23,34968045,12576605,47557569,2820,8812,12/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.53,1689.44,5232182,10644487,17392722,888.32,3097,12/1/2020
樂樂⽇暉溫泉酒店,Others,48,1488,0.22,2506.32,802023,0,802023,538.99,320,12/1/2020
歐華酒店,Taipei,112,3472,0.16,2648.83,1493942,7024813,9371777,430.28,564,12/1/2020
海灣藝術酒店,Taichung,226,7006,0.48,2053.51,6938810,1435200,8885735,990.41,3379,12/1/2020
涵碧樓⼤飯店,Scenery,96,2976,0.89,15308.83,40644945,8952811,55960976,13657.58,2655,12/1/2020
漢來⼤飯店,Kaohsiung,535,16585,0.6,2794.63,27884811,83583068,129667173,1681.33,9978,12/1/2020
澎湖福朋喜來登酒店,Others,331,10261,0.25,2181.04,5651067,10578947,18321395,550.73,2591,12/1/2020
瑞穗天合國際觀光酒店,Hualien,198,6138,0.82,7618.05,38532080,18765625,66516844,6277.63,5058,12/1/2020
瓏山林台北中和飯店,Others,126,3906,0.27,2316.5,2411477,3875242,7220906,617.38,1041,12/1/2020
知本老爺⼤酒店,Scenery,182,5642,0.94,4785.87,25259833,12402777,42252053,4477.11,5278,12/1/2020
碧特弗⼤飯店,Others,54,1674,0.11,2907.28,537846,168019,705865,321.29,185,12/1/2020
礁溪老爺大酒店,Scenery,197,6107,0.84,8154.17,41814562,23969762,78153615,6846.99,5128,12/1/2020
神旺大飯店,Taipei,268,8308,0.04,3027.51,911281,22586805,24904021,109.69,301,12/1/2020
福容大飯店(台北一館),Taipei,120,3720,0.25,2902.51,2681917,10192088,13908599,720.95,924,12/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.38,2673.66,4753761,2299897,7073758,1029.18,1778,12/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.38,2172.87,4656467,5303647,10747571,825.32,2143,12/1/2020
福容大飯店(淡水漁人碼頭),Others,198,6138,0.46,4435.85,12535701,12169836,26484500,2042.31,2826,12/1/2020
福容大飯店(福隆),Scenery,174,5394,0.23,4300.16,5250500,3539079,9001883,973.4,1221,12/1/2020
福容大飯店(高雄),Kaohsiung,250,7750,0.46,2023.58,7187772,2959156,10150664,927.45,3552,12/1/2020
福華⼤飯店,Taipei,606,18786,0.27,2741.79,14027000,36262000,63652000,746.67,5116,12/1/2020
第一⼤飯店,Taipei,176,5456,0.26,1308.97,1883608,3156349,24425201,345.24,1439,12/1/2020
綠舞國際觀光飯店,Others,104,3224,0.55,5238.78,9262162,5255191,16314063,2872.88,1768,12/1/2020
美侖大飯店,Hualien,343,10633,0.2,2328.39,4973441,4261025,9599334,467.74,2136,12/1/2020
美麗信花園酒店,Taipei,203,6293,0.45,1609.28,4588067,3762743,11613251,729.07,2851,12/1/2020
美麗春天大飯店,Others,34,1054,0.11,2907.92,346042,137472,483514,328.31,119,12/1/2020
義大皇家酒店,Kaohsiung,656,20336,0.39,3527.14,28019618,24295496,55792671,1377.83,7944,12/1/2020
義華酒店,Taipei,149,4619,0.22,3244,3308880,111363,3810482,716.36,1020,12/1/2020
老爺大酒店,Taipei,202,6262,0.66,2412.9,9950817,25602981,40531592,1589.08,4124,12/1/2020
耐斯王子大飯店,Others,245,7595,0.46,2260.55,7891566,11965137,20944534,1039.05,3491,12/1/2020
花蓮亞士都飯店,Hualien,168,5208,0.23,1325.78,1579000,800000,2399558,303.19,1191,12/1/2020
花蓮翰品酒店,Hualien,197,6107,0.57,2295.19,8007932,9832015,18571521,1311.27,3489,12/1/2020
華園⼤飯店,Kaohsiung,269,8339,0.46,1515.71,5835486,3497762,9638670,699.78,3850,12/1/2020
華泰王子大飯店,Taipei,202,6262,0.32,1757.08,3491326,10296737,16175241,557.54,1987,12/1/2020
蘭城晶英酒店,Others,193,5983,0.79,9075.14,43025229,43734731,96857563,7191.25,4741,12/1/2020
裕元花園酒店,Taichung,149,4619,0.59,3058.66,8304275,25038404,37860631,1797.85,2715,12/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.12,2851.6,3963725,4270207,8901177,332.97,1390,12/1/2020
豪景大酒店,Taipei,209,6479,0.1,1860.48,1214894,299012,1802900,187.51,653,12/1/2020
趣淘漫旅,Scenery,198,6138,0.77,2618.51,12406507,2778757,16972908,2021.26,4738,12/1/2020
遠百企業觀光旅館,Others,40,1240,0.03,1000,38000,0,38000,30.65,38,12/1/2020
遠雄悅來大飯店,Hualien,381,11811,0.59,3078.23,21406001,14879425,42384061,1812.38,6954,12/1/2020
鈺通大飯店,Others,120,3720,0.25,2074.94,1902716,5926111,7841177,511.48,917,12/1/2020
阿⾥⼭賓館,Scenery,35,1085,0.53,5374.24,3117059,0,3117059,2872.87,580,12/1/2020
阿里山賓館(新館),Scenery,104,3224,0.92,5148.37,15218584,9914958,25552093,4720.4,2956,12/1/2020
陸島酒店,Others,47,1457,0.36,1267.8,657990,82560,741687,451.61,519,12/1/2020
