Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
鈺通大飯店,Others,120,3720,0.33,2040.57,2483368,4165154,6665094,667.57,1217,2020-07-31
⼤億麗緻酒店,Others,315,9765,0.65,4029.00,25449558,43328486,74478979,2605.96,6316,2020-01-31
阿里山賓館(新館),Scenery,104,3224,0.89,5936.56,17103229,11506369,29086649,5304.97,2881,2020-08-31
阿⾥⼭賓館,Scenery,35,1015,0.41,5025.00,2095355,0,2095355,2064.27,417,2020-02-29
台北凱撒⼤飯店,Taipei,478,14340,0.24,1736.00,5953633,12658621,23143769,415.25,3430,2020-06-30
國賓大飯店,Taipei,422,13082,0.27,1623.80,5644329,63413771,74184436,431.46,3476,2020-07-31
趣淘漫旅,Scenery,198,6138,0.77,3497.00,16479840,4119028,22850011,2684.65,4712,2020-01-31
福容大飯店 福隆,Scenery,174,5394,0.23,4300.16,5250500,3539079,9001883,973.40,1221,2020-12-31
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.64,2678.25,13155564,15579635,29576290,1719.68,4912,2020-09-30
板橋凱撒大飯店,Others,400,12400,0.65,3131.33,25247901,12587954,37838739,2036.12,8063,2020-08-31
三德⼤飯店,Taipei,287,8323,0.15,1980.00,2436947,89508,5459952,292.84,1231,2020-02-29
趣淘漫旅,Scenery,198,6138,0.30,2376.00,4379702,913861,6336899,713.51,1843,2020-03-31
福容⼤飯店台北一館,Taipei,120,3720,0.37,3100.00,4315120,17250493,23578466,1160.02,1392,2020-01-31
美麗信花園酒店,Taipei,203,6090,0.28,1296.41,2193531,2002793,6348373,360.19,1692,2020-11-30
長榮桂冠酒店(基隆),Others,140,4200,0.78,2413.68,7933766,5535902,15828259,1888.99,3287,2020-11-30
⻑榮桂冠酒店(台中),Taichung,354,10974,0.60,2730.00,17859646,45927523,69405734,1627.63,6543,2020-01-31
Total,Total,28590,886290,0.59,4177.49,2180810143,3158882471,5954012828,2460.61,522038,2020-01-31
遠百企業觀光旅館,Others,40,1240,0.03,1000.00,38000,0,38000,30.65,38,2020-12-31
名都觀光渡假大飯店,Scenery,97,3007,0.19,2701.96,1513096,1791302,3391403,503.19,560,2020-10-31
台北W飯店,Taipei,405,12555,0.12,7615.00,11772591,9477313,25537616,937.41,1546,2020-03-31
耐斯王⼦⼤飯店,Others,245,7105,0.24,2396.00,4072361,7125618,11739029,573.36,1700,2020-02-29
漢來大飯店,Kaohsiung,535,16050,0.47,2623.63,19839894,62153678,136051809,1236.13,7562,2020-09-30
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.06,3347.54,1355752,1931646,3605768,200.61,405,2020-07-31
阿⾥⼭賓館,Scenery,35,1085,0.42,6071.00,2768523,0,2768523,2551.64,456,2020-03-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.44,1647.97,4279789,9939047,15494064,726.62,2597,2020-08-31
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.03,2425.00,732439,3247793,4255972,63.54,302,2020-06-30
花蓮翰品酒店,Hualien,197,6107,0.83,3375.97,17079054,9996796,27719833,2796.64,5059,2020-07-31
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.62,5298.07,22183037,23080545,45464293,3282.49,4187,2020-12-31
⼤板根渡假酒店,Others,95,2945,0.26,4015.00,3123710,3842303,12476692,1060.76,778,2020-03-31
美侖大飯店,Hualien,343,10633,0.20,2328.39,4973441,4261025,9599334,467.74,2136,2020-12-31
麗尊大酒店,Kaohsiung,188,5640,0.39,2084.55,4621444,8042076,13206357,819.40,2217,2020-09-30
麒麟大飯店,Others,167,5177,0.59,3585.26,10996006,3068270,14320015,2124.01,3067,2020-08-31
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.36,2088.34,5822305,22631899,28620998,751.27,2788,2020-10-31
香格里拉台南遠東國際大飯店,Others,331,10261,0.80,3730.31,30435571,24320681,61454373,2966.14,8159,2020-08-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.43,2683.49,8930664,32264335,44774598,1158.32,3328,2020-11-30
娜路彎⼤酒店,Others,276,8556,0.33,2976.00,8504527,2274376,11092391,993.98,2858,2020-03-31
福容大飯店 福隆,Scenery,174,5394,0.55,4041.94,11980298,7415157,22303813,2221.04,2964,2020-10-31
寒舍艾麗酒店,Taipei,235,7285,0.31,3651.71,8307638,13637065,24463165,1140.38,2275,2020-10-31
天成⼤飯店,Taipei,225,6975,0.87,3271.00,19744921,47464057,72142437,2831.05,6037,2020-01-31
漢來大飯店,Kaohsiung,535,16585,0.58,2878.73,27699125,82774731,129221178,1670.13,9622,2020-08-31
大板根渡假酒店,Others,95,2850,0.89,4905.00,12375322,15971507,46380627,4342.22,2523,2020-11-30
福容大飯店 淡水漁人碼頭,Others,198,6138,0.64,4280.79,16891988,14158770,33404631,2752.03,3946,2020-07-31
高雄圓山大飯店,Scenery,107,3317,0.39,2843.64,3639857,9152368,14095339,1097.33,1280,2020-07-31
兄弟大飯店,Taipei,250,7750,0.09,2980.07,2121810,37257935,43929142,273.78,712,2020-07-31
三德大飯店,Taipei,287,8897,0.23,2993.72,6044314,1211695,9120070,679.37,2019,2020-10-31
花蓮亞士都飯店,Hualien,167,5177,0.74,1334.03,5100000,2000000,7164081,985.13,3823,2020-07-31
陸島酒店,Others,47,1410,0.39,1009.00,548975,84400,634625,389.27,544,2020-06-30
國賓⼤飯店,Taipei,422,13082,0.06,3203.00,2389748,52225261,58074566,182.57,746,2020-05-31
寒軒國際大飯店,Kaohsiung,380,11780,0.37,1898.65,8274322,9864610,19044214,702.40,4358,2020-07-31
⼤板根渡假酒店,Others,95,2945,0.88,5276.00,13749987,18531179,50448160,4668.73,2606,2020-01-31
台北寒舍艾美酒店,Taipei,160,4960,0.65,9031.00,29306252,84231484,130726093,5908.08,3245,2020-01-31
海灣藝術酒店,Taichung,226,7006,0.30,1330.00,2797488,1216250,4036677,399.27,2103,2020-01-31
名都觀光渡假⼤飯店,Scenery,97,3007,0.21,1925.00,1191617,2250588,3547114,396.36,619,2020-01-31
墾丁怡灣渡假酒店,Scenery,236,6844,0.27,1411.00,2561992,99725,2886618,374.34,1816,2020-02-29
花蓮亞士都飯店,Hualien,167,5177,0.76,1339.40,5300000,2354113,7720047,1023.76,3957,2020-08-31
鈺通⼤飯店,Others,120,3480,0.22,1567.00,1191260,2928587,4131430,342.23,760,2020-02-29
第一⼤飯店,Taipei,176,5280,0.03,1188.00,176986,3027420,17809253,33.50,149,2020-06-30
台北寒舍喜來登大飯店,Taipei,688,20640,0.31,3138.24,20053373,113781871,147824655,971.58,6390,2020-09-30
寒軒國際⼤飯店,Kaohsiung,380,11780,0.17,1890.00,3691955,6342238,10666379,313.36,1953,2020-03-31
美麗春天⼤飯店,Others,34,1020,0.07,2875.00,212756,42109,254865,208.44,74,2020-06-30
高雄圓山大飯店,Scenery,107,3317,0.51,2319.30,3942805,18231661,23159788,1188.67,1700,2020-12-31
⻑榮桂冠酒店(基隆),Others,140,4200,0.53,2594.00,5814092,3500771,11010222,1384.16,2241,2020-06-30
華泰王⼦⼤飯店,Taipei,220,6600,0.06,1105.00,453249,5349049,7206770,68.62,410,2020-04-30
慶泰⼤飯店,Taipei,150,4650,0.04,2619.00,487077,2582115,3306701,104.76,186,2020-03-31
高雄福華大飯店,Kaohsiung,271,8401,0.58,2254.00,11008560,27858933,42681273,1310.39,4884,2020-12-31
台北美福⼤飯店,Taipei,146,4380,0.22,4674.00,4603967,45287191,56369969,1051.18,985,2020-06-30
⼭泉⼤飯店,Others,146,4380,0.71,1428.00,4452580,996389,5735757,1016.16,3117,2020-06-30
國聯⼤飯店,Taipei,243,7290,0.46,780.00,2620636,454289,3399992,359.58,3361,2020-06-30
寒舍艾麗酒店,Taipei,235,7050,0.31,2775.00,6124581,384941,7616457,868.58,2207,2020-04-30
遠百企業觀光旅館,Others,40,1240,0.03,1000.00,38000,0,38000,30.65,38,2020-10-31
麗尊⼤酒店,Kaohsiung,188,5640,0.17,2019.00,1970954,7217503,9435693,349.29,976,2020-04-30
康華大飯店,Taipei,215,6450,0.09,1748.58,1043901,6500324,8056679,161.85,597,2020-11-30
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.22,2259.34,3849908,16635570,20594246,496.76,1704,2020-08-31
麒麟⼤飯店,Others,167,5010,0.12,1912.00,1139719,287655,1705134,227.53,596,2020-04-30
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.59,6243.00,48294113,80181886,146109525,3709.59,7736,2020-01-31
六福客棧,Taipei,230,7130,0.49,1372.37,4748390,0,5706441,665.97,3460,2020-07-31
西華大飯店,Taipei,343,10290,0.24,2221.12,5519481,17260887,25893532,536.39,2485,2020-09-30
山泉大飯店,Others,146,4526,0.91,1914.02,7902974,1159557,9539506,1746.13,4129,2020-10-31
麒麟⼤飯店,Others,167,4843,0.26,4185.00,5360733,214338,5780071,1106.93,1281,2020-02-29
凱撒⼤飯店,Scenery,281,8711,0.79,3539.00,24243675,5600278,31527156,2783.42,6851,2020-03-31
遠雄悅來大飯店,Hualien,381,11811,0.59,3078.23,21406001,14879425,42384061,1812.38,6954,2020-12-31
高雄國賓大飯店,Kaohsiung,453,14043,0.68,2140.79,20350345,43674854,65611284,1449.15,9506,2020-12-31
慶泰大飯店,Taipei,150,4650,0.27,2052.86,2557863,2830441,5840440,550.08,1246,2020-12-31
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,5642,0.38,2172.87,4656467,5303647,10747571,825.32,2143,2020-12-31
台北君品大酒店,Taipei,286,8866,0.26,2856.92,6579486,44682411,54960398,742.10,2303,2020-08-31
綠舞國際觀光飯店,Others,104,3224,0.12,5776.00,2154598,1133789,3757311,668.28,373,2020-03-31
台中港酒店,Taichung,200,6000,0.70,2543.06,10731699,2088642,13592775,1788.62,4220,2020-11-30
亞⼠都飯店,Taipei,40,1160,0.21,2280.00,551728,0,551728,475.61,242,2020-02-29
福容大飯店 淡水漁人碼頭,Others,198,6138,0.66,4643.86,18737980,17221059,38813267,3052.78,4035,2020-08-31
兄弟⼤飯店,Taipei,250,7750,0.10,3114.00,2372975,19568935,24197150,306.11,762,2020-03-31
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0.00,0.00,0,4335299,4770543,0.00,0,2020-04-30
台中福華大飯店,Taichung,155,4650,0.65,2473.46,7497061,10674708,20573246,1612.27,3031,2020-11-30
美麗春天大飯店,Others,34,1054,0.09,3038.86,297808,121742,419550,282.55,98,2020-08-31
⼤板根渡假酒店,Others,95,2755,0.50,4075.00,5607265,7208287,24756120,2035.46,1376,2020-02-29
晶英國際行館,Kaohsiung,147,4410,0.39,6847.66,11647865,14034714,28521229,2641.24,1701,2020-09-30
台南⼤飯店,Others,152,4560,0.45,1948.00,4007970,6934147,11675963,879.13,2058,2020-06-30
國王⼤飯店,Taipei,97,2813,0.43,1496.00,1799929,557543,2407204,639.84,1203,2020-02-29
太魯閣晶英酒店,Scenery,160,4960,0.73,9416.73,34258073,10425652,49814728,6906.87,3638,2020-07-31
瑞穗天合國際觀光酒店,Hualien,198,6138,0.92,7212.67,40513595,22638742,73909811,6600.46,5617,2020-07-31
晶華酒店,Taipei,538,16140,0.39,3843.74,24131024,124209796,165342733,1495.11,6278,2020-11-30
樂樂日暉溫泉酒店,Others,48,1440,0.36,2497.98,1311438,0,1311438,910.72,525,2020-09-30
長榮桂冠酒店(基隆),Others,140,4340,0.75,3431.40,11230966,6822901,21028248,2587.78,3273,2020-08-31
康華⼤飯店,Taipei,215,6235,0.29,2503.00,4496047,5420655,10381039,721.11,1796,2020-02-29
北投老爺酒店,Taipei,50,1500,0.62,4842.91,4537807,4079862,10505948,3025.20,937,2020-11-30
北投老爺酒店,Taipei,50,1550,0.60,7558.00,7028697,3523438,11775838,4534.80,930,2020-01-31
台南⼤飯店,Others,152,4408,0.58,1928.00,4897209,5745209,11442457,1110.91,2540,2020-02-29
豪景⼤酒店,Taipei,209,6479,0.01,1777.00,63954,0,353518,9.95,36,2020-05-31
福華大飯店,Taipei,606,18786,0.28,2564.61,13595000,40173000,67249000,723.68,5301,2020-10-31
台北花園大酒店,Taipei,241,7471,0.27,1524.10,3122886,15121045,20177760,418.00,2049,2020-07-31
台北君品⼤酒店,Taipei,286,8294,0.39,4203.00,13559785,34433274,50848105,1634.97,3226,2020-02-29
寶華⼤飯店,Others,78,2418,0.10,1264.00,313416,0,315416,129.69,248,2020-05-31
山泉大飯店,Others,146,4380,0.80,1889.56,6613445,1011226,8025969,1509.92,3500,2020-11-30
台北華國大飯店,Taipei,326,9780,0.31,3002.65,9016952,6832720,16630673,921.98,3003,2020-11-30
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,388,11640,0.00,0.00,0,2385288,2813777,0.00,0,2020-06-30
北投老爺酒店,Taipei,50,1550,0.22,6631.00,2307634,1811397,4737531,1488.66,348,2020-03-31
神旺⼤飯店,Taipei,268,8308,0.01,2656.00,318738,16082620,17027954,38.25,120,2020-03-31
Total,Total,27968,839040,0.43,3473.46,1248364252,1920506705,3591135543,1487.85,359401,2020-11-30
台北萬豪酒店,Taipei,318,9858,0.54,4202.15,22561334,69414161,116323792,2288.63,5369,2020-10-31
歐華酒店,Taipei,112,3472,0.16,2648.83,1493942,7024813,9371777,430.28,564,2020-12-31
台北美福⼤飯店,Taipei,146,4526,0.16,3312.00,2424718,35092359,41271770,535.55,732,2020-05-31
遠百企業觀光旅館,Others,40,1160,0.05,1007.00,58400,0,58400,50.35,58,2020-02-29
⾼雄福華⼤飯店,Kaohsiung,271,8401,0.27,2010.00,4537216,9560670,16241194,540.09,2257,2020-03-31
陽明⼭中國麗緻⼤飯店,Scenery,47,1457,0.30,3055.00,1338067,1857833,7314260,918.33,438,2020-05-31
北投老爺酒店,Taipei,50,1500,0.22,5552.00,1815381,1654446,3951975,1210.34,327,2020-04-30
幼獅⼤飯店,Others,55,1705,0.12,1110.00,217500,0,237350,127.65,196,2020-05-31
國賓⼤飯店,Taipei,422,13082,0.09,3316.00,3763456,34638087,41150150,287.83,1135,2020-03-31
知本老爺大酒店,Scenery,182,5642,0.93,4874.53,25527890,13003527,43806201,4524.62,5237,2020-07-31
娜路彎⼤酒店,Others,276,8004,0.59,3627.00,16982847,8461189,28975963,2121.80,4682,2020-02-29
亞都麗緻大飯店,Taipei,209,6270,0.22,2646.77,3583733,12697749,20859641,571.57,1354,2020-11-30
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.54,4498.42,8376058,12141679,27671291,2434.19,1862,2020-10-31
台北華國⼤飯店,Taipei,326,9454,0.55,2749.00,14168995,10015966,25867568,1498.75,5154,2020-02-29
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.54,2215.29,7097792,4356184,11630753,1198.75,3204,2020-07-31
福容大飯店 高雄,Kaohsiung,250,7750,0.52,2218.91,8946635,2948532,11917303,1154.40,4032,2020-07-31
北投老爺酒店,Taipei,50,1500,0.45,4388.00,2931085,2835977,6579558,1953.98,668,2020-06-30
太魯閣晶英酒店,Scenery,160,4960,0.90,8779.89,39325113,11399503,56369836,7928.45,4479,2020-10-31
晶英國際⾏館,Kaohsiung,147,4410,0.28,6555.00,8055911,12910113,23483713,1826.88,1229,2020-06-30
墾丁怡灣渡假酒店,Scenery,234,7020,0.28,2399.41,4786829,282630,5222467,681.88,1995,2020-11-30
碧特弗大飯店,Others,54,1674,0.11,2907.28,537846,168019,705865,321.29,185,2020-12-31
福容⼤飯店桃園,Taoyuan-Hsinchu-Miaoli,182,5642,0.10,2208.00,1242947,1619392,3015938,220.36,563,2020-03-31
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.46,2852.63,15854898,37716337,60856545,1325.00,5558,2020-12-31
漢來大飯店,Kaohsiung,535,16585,0.52,2861.19,24589109,64558153,105680219,1482.61,8594,2020-07-31
國王⼤飯店,Taipei,97,2910,0.00,3139.00,25113,102790,172483,8.48,8,2020-04-30
瑞穗天合國際觀光酒店,Hualien,198,6138,0.84,7665.41,39737465,17865536,68240099,6474.01,5184,2020-10-31
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.75,2072.48,9187304,6758951,16301042,1551.65,4433,2020-10-31
全國大飯店,Taichung,178,5518,0.48,2276.53,6041915,9338823,17926868,1094.95,2654,2020-08-31
知本老爺大酒店,Scenery,182,5460,0.95,4486.67,23299268,11527181,39619867,4267.27,5193,2020-11-30
美侖大飯店,Hualien,343,10290,0.27,2432.87,6746343,2121244,9281085,655.62,2773,2020-11-30
幼獅⼤飯店,Others,55,1650,0.30,1602.00,789600,0,826500,478.68,493,2020-06-30
國聯⼤飯店,Taipei,243,7533,0.45,2323.00,7808927,1815831,10643397,1036.52,3361,2020-01-31
福容⼤飯店淡⽔漁⼈碼頭,Others,198,6138,0.43,5204.00,13686207,21111918,37744643,2229.91,2630,2020-01-31
瓏⼭林台北中和飯店,Others,126,3780,0.07,1990.00,563292,963492,2223934,149.05,283,2020-04-30
⼭泉⼤飯店,Others,146,4526,0.48,2465.00,5330977,1162057,6834772,1178.02,2163,2020-01-31
豪景大酒店,Taipei,209,6270,0.02,1810.64,275217,0,562237,43.89,152,2020-09-30
美麗春天大飯店,Others,34,1020,0.09,2694.64,245212,125096,370308,240.40,91,2020-09-30
國賓大飯店,Taipei,422,12660,0.20,1926.77,4911345,94600578,104518182,387.94,2549,2020-09-30
樂樂⽇暉溫泉酒店,Others,48,1488,0.00,2006.00,14044,0,14044,9.43,7,2020-05-31
天成⼤飯店,Taipei,225,6750,0.37,1164.00,2920521,14187048,18371922,432.66,2509,2020-06-30
日勝生加賀屋國際溫泉飯店,Taipei,90,2790,0.56,6603.32,10281369,9480334,22822698,3685.08,1557,2020-08-31
名⼈堂花園⼤飯店,Taoyuan-Hsinchu-Miaoli,128,3712,0.18,6031.00,4046909,11029299,20523102,1090.40,671,2020-02-29
墾丁福華渡假飯店,Scenery,458,14198,0.47,3829.00,25614418,9280507,36219298,1803.84,6689,2020-01-31
幼獅大飯店,Others,53,1643,0.31,1868.79,956820,0,1002120,582.36,512,2020-08-31
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.28,2818.00,9325101,15466777,28523833,779.18,3309,2020-03-31
名都觀光渡假⼤飯店,Scenery,97,3007,0.01,2183.00,41470,894626,969775,13.75,19,2020-05-31
太魯閣晶英酒店,Scenery,160,4960,0.85,8827.67,37367514,10962941,54004305,7533.77,4233,2020-12-31
礁溪老爺大酒店,Scenery,197,5910,0.73,6484.66,28020230,20110012,59377518,4741.16,4321,2020-09-30
遠雄悅來大飯店,Hualien,381,11811,0.93,4282.15,46979497,24066412,84933406,3977.61,10971,2020-08-31
台南⼤員皇冠假⽇酒店,Others,230,6900,0.59,3167.00,12900724,11938408,27932589,1869.48,4073,2020-06-30
首都大飯店,Taipei,129,3870,0.30,1779.72,2052014,1916705,4708375,530.24,1153,2020-09-30
台中港酒店,Taichung,200,6200,0.77,2660.25,12676101,2139439,15580157,2044.53,4765,2020-07-31
Total,Total,27978,867318,0.45,3658.12,1431586781,1800072427,3696812458,1650.59,391345,2020-07-31
台北君品⼤酒店,Taipei,286,8866,0.19,2916.00,4892901,34993466,42912310,552.00,1678,2020-03-31
台中港酒店,Taichung,200,6200,0.54,2749.38,9224173,1787023,13255159,1487.77,3355,2020-12-31
洛碁⼤飯店花華本館,Taipei,112,3248,0.52,1792.00,3003849,0,3003849,924.67,1676,2020-02-29
福華大飯店,Taipei,606,18786,0.30,2527.50,14384000,32424000,59891000,765.68,5691,2020-08-31
台北君悅酒店,Taipei,850,25500,0.18,4068.14,19022617,93358083,126837202,745.98,4676,2020-09-30
鈺通大飯店,Others,120,3600,0.38,1771.77,2432642,5509322,7959413,675.73,1373,2020-11-30
國王大飯店,Taipei,97,2910,0.05,1662.77,242764,170653,457399,83.42,146,2020-11-30
高雄福華大飯店,Kaohsiung,271,8130,0.53,2169.10,9259902,19145205,31072389,1138.98,4269,2020-09-30
Total,Total,27925,865675,0.45,3734.55,1460876555,2310227260,4254115135,1687.56,391179,2020-12-31
長榮桂冠酒店(台中),Taichung,354,10620,0.55,2110.51,12251519,44613068,61236261,1153.63,5805,2020-09-30
義大皇家酒店,Kaohsiung,656,20336,0.64,3053.75,39714008,23656449,67557555,1952.89,13005,2020-07-31
幼獅⼤飯店,Others,55,1705,0.07,1648.00,197800,0,211400,116.02,120,2020-03-31
台北有園飯店,Taipei,56,1736,0.40,2469.50,1701485,0,2357377,980.12,689,2020-12-31
福華大飯店,Taipei,606,18180,0.19,2468.81,8668000,28894000,51026000,476.79,3511,2020-11-30
福容⼤飯店淡⽔漁⼈碼頭,Others,198,5940,0.49,3310.00,9675417,11657245,22997983,1628.85,2923,2020-06-30
⼭泉⼤飯店,Others,146,4380,0.28,1543.00,1878352,355760,2351697,428.80,1217,2020-04-30
台中福華⼤飯店,Taichung,155,4805,0.59,3028.00,8641917,20844585,32645260,1798.63,2854,2020-01-31
麗尊⼤酒店,Kaohsiung,188,5828,0.57,2820.00,9400797,25779537,36527264,1613.32,3334,2020-01-31
海灣藝術酒店,Taichung,226,7006,0.27,2296.80,4272040,17460,4289500,609.77,1860,2020-08-31
首都大飯店,Taipei,129,3999,0.15,2098.40,1261137,1635530,3412231,315.36,601,2020-07-31
晶英國際⾏館,Kaohsiung,147,4557,0.15,6774.00,4667013,8862339,14952858,1024.23,689,2020-03-31
⻑榮桂冠酒店(基隆),Others,140,4340,0.68,3378.00,9931498,5939549,18889844,2288.26,2940,2020-01-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5700,0.17,2010.00,2003929,6597798,9306299,351.55,997,2020-06-30
晶英國際行館,Kaohsiung,147,4410,0.40,6449.53,11435025,15684259,30370641,2592.98,1773,2020-11-30
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5700,0.34,1997.63,3817462,8890051,13927260,669.73,1911,2020-11-30
台北寒舍艾美酒店,Taipei,160,4800,0.29,6499.29,9001519,62657541,78143913,1875.32,1385,2020-11-30
神旺大飯店,Taipei,268,8040,0.03,2672.63,582634,19707858,21363403,72.47,218,2020-09-30
美麗春天⼤飯店,Others,34,1054,0.40,2158.00,904045,229197,1133242,857.81,419,2020-01-31
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.48,2519.81,7844179,14053156,22900097,1216.53,3113,2020-12-31
圓山大飯店,Taipei,473,14190,0.66,2509.24,23539191,57725822,93165949,1658.86,9381,2020-09-30
國王大飯店,Taipei,97,3007,0.03,1274.72,113450,146277,302781,37.73,89,2020-10-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0.16,2955.00,7206271,3092148,11746178,465.71,2439,2020-04-30
六福客棧,Taipei,230,6900,0.03,0.00,0,0,51525,0.00,210,2020-06-30
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.54,2068.52,6433083,3927052,10752314,1122.70,3110,2020-11-30
台北寒舍艾美酒店,Taipei,160,4960,0.32,6136.47,9830628,56060321,72861348,1981.98,1602,2020-10-31
遠雄悅來⼤飯店,Hualien,381,11811,0.73,2012.00,17443280,11946052,33731164,1477.01,8671,2020-05-31
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.01,2244.00,242393,2394581,2807436,21.09,108,2020-04-30
礁溪老爺⼤酒店,Scenery,197,6107,0.49,5821.00,17531401,10909501,35541848,2870.92,3012,2020-03-31
寶華⼤飯店,Others,78,2340,0.34,1590.00,1264446,6360,1272806,540.12,795,2020-06-30
老爺⼤酒店,Taipei,202,6262,0.22,2471.00,3404542,15897570,22503338,543.87,1378,2020-05-31
福容大飯店 高雄,Kaohsiung,250,7500,0.54,1855.02,7518387,3494801,11028291,1002.45,4053,2020-11-30
台北萬豪酒店,Taipei,318,9858,0.08,5339.00,4436587,30790694,45093635,450.08,831,2020-05-31
寒軒國際大飯店,Kaohsiung,380,11780,0.49,1986.17,11358893,14139745,26298174,964.25,5719,2020-10-31
福容大飯店 台北一館,Taipei,120,3720,0.31,1448.14,1679847,4957907,7178394,451.57,1160,2020-10-31
阿里山賓館,Scenery,35,1085,0.55,5842.31,3517071,0,3517071,3241.54,602,2020-07-31
福容⼤飯店林⼝,Taoyuan-Hsinchu-Miaoli,149,4470,0.20,2590.00,2328405,964164,3296121,520.85,899,2020-06-30
⼤板根渡假酒店,Others,95,2850,0.82,4655.00,10822907,11123533,35737472,3797.55,2325,2020-06-30
寶華大飯店,Others,78,2418,0.80,2744.59,5316278,40860,5359138,2198.63,1937,2020-08-31
悅川酒店,Others,103,3090,0.71,3556.99,7804033,5907101,13711134,2525.58,2194,2020-11-30
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,5642,0.44,2202.89,5412503,4920182,10845840,959.32,2457,2020-10-31
義⼤皇家酒店,Kaohsiung,656,19024,0.25,2709.00,12686247,11797157,26554587,666.96,4683,2020-02-29
台北寒舍艾美酒店,Taipei,160,4800,0.33,4881.00,7809546,36015295,49237767,1626.84,1600,2020-06-30
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.17,2723.00,3599171,27840745,31545815,464.54,1322,2020-03-31
台北君悅酒店,Taipei,850,26350,0.30,3857.12,30232131,75538234,121808379,1147.33,7838,2020-10-31
花蓮亞⼠都飯店,Hualien,167,5177,0.12,982.00,600000,300000,915558,115.88,611,2020-03-31
涵碧樓⼤飯店,Scenery,96,2880,0.78,14205.00,32102845,7584991,44859623,11146.66,2260,2020-06-30
龍谷大飯店,Scenery,189,5859,0.39,1979.44,4467601,1368300,6350982,762.52,2257,2020-10-31
康華⼤飯店,Taipei,215,6665,0.03,2599.00,524943,2287684,3271935,78.75,202,2020-03-31
香格里拉台南遠東國際大飯店,Others,331,10261,0.70,3419.98,24552008,32943156,64168988,2392.75,7179,2020-12-31
碧特弗⼤飯店,Others,54,1566,0.09,2783.00,403537,22504,426041,257.71,145,2020-02-29
六福客棧,Taipei,230,6900,0.47,1569.24,5073368,0,5560159,735.27,3233,2020-09-30
雲品溫泉酒店日月潭,Scenery,211,6330,0.94,8749.83,51930238,26864751,84619958,8203.83,5935,2020-11-30
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11194,0.35,3349.00,13200572,22157171,40222497,1179.52,3942,2020-02-29
福華大飯店,Taipei,606,18786,0.23,2416.93,10593425,29054736,52799771,563.90,4383,2020-07-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0.00,0.00,7367624,4784081,13728987,0.00,0,2020-06-30
福容⼤飯店淡⽔漁⼈碼頭,Others,198,5742,0.23,3520.00,4720709,7421153,13318777,821.92,1341,2020-02-29
台糖⻑榮酒店(台南),Others,197,5910,0.61,2462.00,8825741,15950481,32503335,1493.45,3585,2020-06-30
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.09,2644.00,1626018,3592058,5852623,227.12,615,2020-03-31
⾼雄圓⼭⼤飯店,Scenery,107,3317,0.45,3447.00,5139306,19067053,25305035,1549.43,1491,2020-01-31
澎湖福朋喜來登酒店,Others,331,10261,0.25,2181.04,5651067,10578947,18321395,550.73,2591,2020-12-31
天成⼤飯店,Taipei,225,6975,0.17,1202.00,1441412,10992638,13249736,206.62,1199,2020-05-31
凱撒⼤飯店,Scenery,281,8430,0.99,4675.00,39011566,8405415,59820138,4627.32,8344,2020-06-30
